ID,Total
ID_193775ae-c108-4564-917e-b99ce259dddf_5_2023_Diarrhea,0
ID_193775ae-c108-4564-917e-b99ce259dddf_5_2023_Dysentery,0
ID_193775ae-c108-4564-917e-b99ce259dddf_5_2023_Intestinal Worms,0
ID_193775ae-c108-4564-917e-b99ce259dddf_5_2023_Malaria,0
ID_193775ae-c108-4564-917e-b99ce259dddf_5_2023_Schistosomiasis,0
ID_193775ae-c108-4564-917e-b99ce259dddf_5_2023_Typhoid,0
ID_193775ae-c108-4564-917e-b99ce259dddf_6_2023_Cholera,0
ID_193775ae-c108-4564-917e-b99ce259dddf_6_2023_Diarrhea,0
ID_193775ae-c108-4564-917e-b99ce259dddf_6_2023_Dysentery,0
ID_193775ae-c108-4564-917e-b99ce259dddf_6_2023_Intestinal Worms,0
ID_193775ae-c108-4564-917e-b99ce259dddf_6_2023_Malaria,0
ID_193775ae-c108-4564-917e-b99ce259dddf_6_2023_Schistosomiasis,0
ID_193775ae-c108-4564-917e-b99ce259dddf_6_2023_Typhoid,0
ID_193775ae-c108-4564-917e-b99ce259dddf_7_2023_Cholera,0
ID_193775ae-c108-4564-917e-b99ce259dddf_7_2023_Diarrhea,0
ID_193775ae-c108-4564-917e-b99ce259dddf_7_2023_Dysentery,0
ID_193775ae-c108-4564-917e-b99ce259dddf_7_2023_Intestinal Worms,0
ID_193775ae-c108-4564-917e-b99ce259dddf_7_2023_Malaria,0
ID_193775ae-c108-4564-917e-b99ce259dddf_7_2023_Schistosomiasis,0
ID_193775ae-c108-4564-917e-b99ce259dddf_7_2023_Typhoid,0
ID_193775ae-c108-4564-917e-b99ce259dddf_8_2023_Cholera,0
ID_193775ae-c108-4564-917e-b99ce259dddf_8_2023_Diarrhea,0
ID_193775ae-c108-4564-917e-b99ce259dddf_8_2023_Dysentery,0
ID_193775ae-c108-4564-917e-b99ce259dddf_8_2023_Intestinal Worms,0
ID_193775ae-c108-4564-917e-b99ce259dddf_8_2023_Malaria,0
ID_193775ae-c108-4564-917e-b99ce259dddf_8_2023_Schistosomiasis,0
ID_193775ae-c108-4564-917e-b99ce259dddf_8_2023_Typhoid,0
ID_193775ae-c108-4564-917e-b99ce259dddf_9_2023_Cholera,0
ID_193775ae-c108-4564-917e-b99ce259dddf_9_2023_Diarrhea,0
ID_193775ae-c108-4564-917e-b99ce259dddf_9_2023_Dysentery,0
ID_193775ae-c108-4564-917e-b99ce259dddf_9_2023_Intestinal Worms,0
ID_193775ae-c108-4564-917e-b99ce259dddf_9_2023_Malaria,0
ID_193775ae-c108-4564-917e-b99ce259dddf_9_2023_Schistosomiasis,0
ID_193775ae-c108-4564-917e-b99ce259dddf_9_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_10_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_10_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_10_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_10_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_10_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_10_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_10_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_11_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_11_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_11_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_11_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_11_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_11_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_11_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_12_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_12_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_12_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_12_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_12_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_12_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_12_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_1_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_1_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_1_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_1_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_1_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_1_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_1_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_2_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_2_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_2_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_2_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_2_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_2_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_2_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_3_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_3_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_3_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_3_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_3_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_3_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_3_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_4_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_4_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_4_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_4_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_4_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_4_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_4_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_5_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_5_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_5_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_5_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_5_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_5_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_5_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_6_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_6_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_6_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_6_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_6_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_6_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_6_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_7_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_7_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_7_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_7_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_7_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_7_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_7_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_8_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_8_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_8_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_8_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_8_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_8_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_8_2023_Typhoid,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_9_2023_Cholera,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_9_2023_Diarrhea,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_9_2023_Dysentery,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_9_2023_Intestinal Worms,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_9_2023_Malaria,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_9_2023_Schistosomiasis,0
ID_1b04544b-5c96-4053-9a26-a1ab26f8a4a2_9_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Typhoid,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Cholera,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Diarrhea,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Dysentery,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Intestinal Worms,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Malaria,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Schistosomiasis,0
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Typhoid,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Cholera,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Diarrhea,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Dysentery,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Intestinal Worms,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Malaria,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Schistosomiasis,0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Typhoid,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Cholera,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Diarrhea,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Dysentery,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Intestinal Worms,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Malaria,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Schistosomiasis,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Typhoid,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Cholera,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Diarrhea,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Dysentery,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Intestinal Worms,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Malaria,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Schistosomiasis,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Typhoid,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Cholera,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Diarrhea,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Dysentery,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Intestinal Worms,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Malaria,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Schistosomiasis,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Typhoid,0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_1_2023_Cholera,0
