ID,Total,Location,Category_Health_Facility_UUID,Disease,Month,Year,Transformed_Latitude,Transformed_Longitude
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Diarrhea,5,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Malaria,1,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_6_2020_Intestinal Worms,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,6,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Typhoid,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_5_2020_Intestinal Worms,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,5,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Typhoid,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_4_2020_Intestinal Worms,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,4,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Typhoid,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Diarrhea,12,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Malaria,4,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_3_2020_Intestinal Worms,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,3,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Typhoid,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Diarrhea,2,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_2_2020_Intestinal Worms,10,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,2,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Typhoid,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_1_2020_Intestinal Worms,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,1,2020,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Typhoid,3,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Malaria,14,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_12_2019_Intestinal Worms,18,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,12,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Typhoid,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Diarrhea,2,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Malaria,2,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_11_2019_Intestinal Worms,6,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,11,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Typhoid,3,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_10_2019_Intestinal Worms,14,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,10,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Typhoid,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Diarrhea,10,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Schistosomiasis,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Schistosomiasis,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Malaria,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Malaria,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_9_2019_Intestinal Worms,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Intestinal Worms,9,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2019_Dysentery,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Dysentery,8,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2019_Typhoid,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Typhoid,8,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2019_Diarrhea,15,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,8,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,8,2019,-8.56607,68.22489
ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72_8_2019_Diarrhea,0,ID_704a38c1-35ca-4e81-ab81-02fcf41d1f72,a3761841-2a02-4c17-8589-d35aac4edc24,Diarrhea,8,2019,-8.56607,68.22489
